DPRIO Offset(hex) ,DPRIO Bit Offset ,Attribute Name ,Other DPRIO Offset (hex) ,Attribute Encoding ,DPRIO Encoding ,Block
,,,,scratch3_power_down,5'b11111
,,,,scratch3_ref_iqclk0,5'b00000
,,,,scratch3_ref_iqclk1,5'b00001
,,,,scratch3_ref_iqclk10,5'b01010
,,,,scratch3_ref_iqclk11,5'b01011
,,,,scratch3_ref_iqclk2,5'b00010
,,,,scratch3_ref_iqclk3,5'b00011
,,,,scratch3_ref_iqclk4,5'b00100
,,,,scratch3_ref_iqclk5,5'b00101
,,,,scratch3_ref_iqclk6,5'b00110
,,,,scratch3_ref_iqclk7,5'b00111
,,,,scratch3_ref_iqclk8,5'b01000
,,,,scratch3_ref_iqclk9,5'b01001
,[7:5],xmux_lc_scratch3_src,"",scratch3_src_coreclk,3'b011,hssi_pma_lc_refclk_select_mux
,,,,scratch3_src_iqclk,3'b001
,,,,scratch3_src_lvpecl,3'b000
117,[4:0],xpm_iqref_mux_scratch4_src,"",scratch4_iqtxrxclk0,5'b01100,hssi_pma_lc_refclk_select_mux
,,,,scratch4_iqtxrxclk1,5'b01101
,,,,scratch4_iqtxrxclk2,5'b01110
,,,,scratch4_iqtxrxclk3,5'b01111
,,,,scratch4_iqtxrxclk4,5'b10000
,,,,scratch4_iqtxrxclk5,5'b10001
,,,,scratch4_power_down,5'b11111
,,,,scratch4_ref_iqclk0,5'b00000
,,,,scratch4_ref_iqclk1,5'b00001
,,,,scratch4_ref_iqclk10,5'b01010
,,,,scratch4_ref_iqclk11,5'b01011
,,,,scratch4_ref_iqclk2,5'b00010
,,,,scratch4_ref_iqclk3,5'b00011
,,,,scratch4_ref_iqclk4,5'b00100
,,,,scratch4_ref_iqclk5,5'b00101
,,,,scratch4_ref_iqclk6,5'b00110
,,,,scratch4_ref_iqclk7,5'b00111
,,,,scratch4_ref_iqclk8,5'b01000
,,,,scratch4_ref_iqclk9,5'b01001
,[7:5],xmux_lc_scratch4_src,"",scratch4_src_coreclk,3'b011,hssi_pma_lc_refclk_select_mux
,,,,scratch4_src_iqclk,3'b001
,,,,scratch4_src_lvpecl,3'b000
118,[5:0],RESERVED,,,,
,[7:6],lf_cbig_size,"106",lf_cbig_setting0,2'b00,atx_pll
,,,,lf_cbig_setting1,2'b00
,,,,lf_cbig_setting2,2'b00
,,,,lf_cbig_setting3,2'b01
,,,,lf_cbig_setting4,2'b11
11A,[4:0],lc_atb,"",atb_select0,5'b00001,atx_pll
,,,,atb_select1,5'b00010
,,,,atb_select10,5'b01011
,,,,atb_select11,5'b01100
,,,,atb_select12,5'b01101
,,,,atb_select13,5'b01110
,,,,atb_select14,5'b01111
,,,,atb_select15,5'b10000
,,,,atb_select16,5'b10001
,,,,atb_select17,5'b10010
,,,,atb_select18,5'b10011
,,,,atb_select19,5'b10100
,,,,atb_select2,5'b00011
,,,,atb_select20,5'b10101
,,,,atb_select21,5'b10110
,,,,atb_select22,5'b10111
,,,,atb_select23,5'b11000
,,,,atb_select24,5'b11001
,,,,atb_select25,5'b11010
,,,,atb_select26,5'b11011
,,,,atb_select27,5'b11100
,,,,atb_select28,5'b11101
,,,,atb_select29,5'b11110
,,,,atb_select3,5'b00100
,,,,atb_select30,5'b11111
,,,,atb_select4,5'b00101
,,,,atb_select5,5'b00110
,,,,atb_select6,5'b00111
,,,,atb_select7,5'b01000
,,,,atb_select8,5'b01001
,,,,atb_select9,5'b01010
,,,,atb_selectdisable,5'b00000
,[7:5],d2a_voltage,"108",d2a_disable,3'b000,atx_pll
,,,,d2a_setting_0,3'b000
,,,,d2a_setting_1,3'b001
,,,,d2a_setting_2,3'b010
,,,,d2a_setting_3,3'b011
,,,,d2a_setting_4,3'b100
,,,,d2a_setting_5,3'b101
,,,,d2a_setting_6,3'b110
,,,,d2a_setting_7,3'b111
11C,[4:0],vccdreg_fb,"",vreg_fb0,5'b00000,atx_pll
,,,,vreg_fb1,5'b00001
,,,,vreg_fb10,5'b01010
,,,,vreg_fb11,5'b01011
,,,,vreg_fb12,5'b01100
,,,,vreg_fb13,5'b01101
,,,,vreg_fb14,5'b01110
,,,,vreg_fb15,5'b01111
,,,,vreg_fb16,5'b10000
,,,,vreg_fb17,5'b10001
,,,,vreg_fb18,5'b10010
,,,,vreg_fb19,5'b10011
,,,,vreg_fb2,5'b00010
,,,,vreg_fb20,5'b10100
,,,,vreg_fb21,5'b10101
,,,,vreg_fb22,5'b10110
,,,,vreg_fb23,5'b10111
,,,,vreg_fb24,5'b11000
,,,,vreg_fb25,5'b11001
,,,,vreg_fb26,5'b11010
,,,,vreg_fb27,5'b11011
,,,,vreg_fb28,5'b11100
,,,,vreg_fb29,5'b11101
,,,,vreg_fb3,5'b00011
,,,,vreg_fb30,5'b11110
,,,,vreg_fb31,5'b11111
,,,,vreg_fb4,5'b00100
,,,,vreg_fb5,5'b00101
,,,,vreg_fb6,5'b00110
,,,,vreg_fb7,5'b00111
,,,,vreg_fb8,5'b01000
,,,,vreg_fb9,5'b01001
,[7:5],tank_voltage_coarse,"",vreg_setting_coarse0,3'b000,atx_pll
,,,,vreg_setting_coarse1,3'b001
,,,,vreg_setting_coarse2,3'b010
,,,,vreg_setting_coarse3,3'b011
,,,,vreg_setting_coarse4,3'b100
,,,,vreg_setting_coarse5,3'b101
,,,,vreg_setting_coarse6,3'b110
,,,,vreg_setting_coarse7,3'b111
11D,[4:0],vccdreg_fw,"",vreg_fw0,5'b00000,atx_pll
,,,,vreg_fw1,5'b00001
,,,,vreg_fw10,5'b01010
,,,,vreg_fw11,5'b01011
,,,,vreg_fw12,5'b01100
,,,,vreg_fw13,5'b01101
,,,,vreg_fw14,5'b01110
,,,,vreg_fw15,5'b01111
,,,,vreg_fw16,5'b10000
,,,,vreg_fw17,5'b10001
,,,,vreg_fw18,5'b10010
,,,,vreg_fw19,5'b10011
,,,,vreg_fw2,5'b00010
,,,,vreg_fw20,5'b10100
,,,,vreg_fw21,5'b10101
,,,,vreg_fw22,5'b10110
,,,,vreg_fw23,5'b10111
,,,,vreg_fw24,5'b11000
,,,,vreg_fw25,5'b11001
,,,,vreg_fw26,5'b11010
,,,,vreg_fw27,5'b11011
,,,,vreg_fw28,5'b11100
,,,,vreg_fw29,5'b11101
,,,,vreg_fw3,5'b00011
,,,,vreg_fw30,5'b11110
,,,,vreg_fw31,5'b11111
,,,,vreg_fw4,5'b00100
,,,,vreg_fw5,5'b00101
,,,,vreg_fw6,5'b00110
,,,,vreg_fw7,5'b00111
,,,,vreg_fw8,5'b01000
,,,,vreg_fw9,5'b01001
,[7:5],output_regulator_supply,"",vreg1v_setting0,3'b000,atx_pll
,,,,vreg1v_setting1,3'b001
,,,,vreg1v_setting2,3'b010
,,,,vreg1v_setting3,3'b011
,,,,vreg1v_setting4,3'b100
,,,,vreg1v_setting5,3'b101
,,,,vreg1v_setting6,3'b110
,,,,vreg1v_setting7,3'b111
11F,[4:0],vccdreg_clk,"",vreg_clk0,5'b00000,atx_pll
,,,,vreg_clk1,5'b00001
,,,,vreg_clk10,5'b01010
,,,,vreg_clk11,5'b01011
,,,,vreg_clk12,5'b01100
,,,,vreg_clk13,5'b01101
,,,,vreg_clk14,5'b01110
,,,,vreg_clk15,5'b01111
,,,,vreg_clk16,5'b10000
,,,,vreg_clk17,5'b10001
,,,,vreg_clk18,5'b10010
,,,,vreg_clk19,5'b10011
,,,,vreg_clk2,5'b00010
,,,,vreg_clk20,5'b10100
,,,,vreg_clk21,5'b10101
,,,,vreg_clk22,5'b10110
,,,,vreg_clk23,5'b10111
,,,,vreg_clk24,5'b11000
,,,,vreg_clk25,5'b11001
,,,,vreg_clk26,5'b11010
,,,,vreg_clk27,5'b11011
,,,,vreg_clk28,5'b11100
,,,,vreg_clk29,5'b11101
,,,,vreg_clk3,5'b00011
,,,,vreg_clk30,5'b11110
,,,,vreg_clk31,5'b11111
,,,,vreg_clk4,5'b00100
,,,,vreg_clk5,5'b00101
,,,,vreg_clk6,5'b00110
,,,,vreg_clk7,5'b00111
,,,,vreg_clk8,5'b01000
,,,,vreg_clk9,5'b01001
,[6:5],RESERVED,,,,
,7,dft_iqtxrxclk_control,"",dft_iqtxrxclk_drv_high,1'b1,hssi_pma_cgb_master
,,,,dft_iqtxrxclk_drv_low,1'b0
120,[1:0],x1_div_m_sel,"",divby2,2'b01,hssi_pma_cgb_master
,,,,divby4,2'b10
,,,,divby8,2'b11
,,,,divbypass,2'b00
,[5:2],x1_clock_source_sel,"122",fpll_bot,4'b0010,hssi_pma_cgb_master
,,,,fpll_bot_g1_g2,4'b0010
,,,,fpll_bot_g2_lcpll_bot_g3,4'b1000
,,,,fpll_bot_g2_lcpll_top_g3,4'b1001
,,,,fpll_top,4'b0011
